Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Bhutan,BTN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.931310447,5.003366857,4.980305279,5.055965203,5.001921382,5.041888736,5.08543407,5.19362612,5.266526882,5.403624121,5.511493635,5.632120136,5.66259524,5.837234612,5.931009912,5.818930257,5.816636035,5.920097081,6.280597824,6.74034707,9.20600031,9.900190495,10.95811992,10.82223325,9.661174635,10.78020458,11.72961993,13.05650548,15.4470242,14.85895908,15.60844884,15.23982983,15.25476904,15.52072518,15.8788826
Botswana,BWA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.27110777,21.39179767,21.50636448,21.70800029,21.85220433,21.86019219,20.75828682,19.9112033,19.2050989,18.59594647,21.77824309,20.80126892,19.84732074,17.50939443,15.41389673,13.50189279,14.16888412,14.86750952,15.55476727,15.80717064,16.02103524,16.02954869,16.17666992,16.27611682,16.23572476,16.3440689,16.38898492,16.42254857,16.50905212,15.03951161,15.9515964,15.7001397,15.79046206,15.749373,15.7727338
Central African Republic,CAF,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7208906,17.54597296,17.44107224,17.33135291,17.2074612,17.01174939,16.89832607,16.77993181,16.67057692,16.52880151,16.42279699,16.30165166,16.10783043,16.04431856,15.92216303,15.83740715,15.75181592,15.61094485,15.56527939,15.46994279,15.40175417,15.32490735,14.98305694,14.79653618,14.72580805,14.6397732,14.55252637,14.47722053,14.41612787,14.09887559,13.69057222,13.5791111,13.51202303,13.44820841,13.39349654
Canada,CAN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.84205213,23.18162901,22.51002742,22.66926019,22.92799256,22.75039432,23.05705889,23.11725423,23.12160905,23.29417806,23.06283525,23.22986832,22.97341911,23.04878655,22.6904988,22.20632054,21.75318674,21.53295943,20.42952504,20.25997328,20.47922347,20.67565525,20.39962972,20.23564452,20.04274974,19.51211428,19.75277414,19.70534768,19.30322852,19.49183333,19.33615529,19.3705526,19.21389407,18.93282434,18.74842728
Central Europe and the Baltics,CEB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.16981799,36.38212695,35.83898307,35.4151149,34.82654463,34.74550457,34.58868132,34.12825853,33.16052264,32.67458867,32.5398844,33.05293616,32.68222597,32.90398976,32.91332541,33.16396865,33.73901158,34.19081352,32.71795111,31.65850603,31.8012783,31.47650009,31.32984636,31.47346975,31.38824681,32.00917652,32.17218579,32.32651952,32.3175532,32.14589794,31.72845139,31.59981002,31.09274033,30.97181735,30.7468986
Switzerland,CHE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.51793183,26.17761493,25.39592138,25.70729664,26.67158757,26.15819299,25.12687662,24.91201765,24.5324477,24.6640178,24.5790152,23.66201858,22.57489429,22.51653779,22.51206867,22.79088026,22.69513584,22.28295584,22.19931921,22.10776231,21.93861147,21.58411209,21.67246484,21.11758988,20.71322327,20.56738594,20.48011068,20.42881379,20.41450768,20.43125668,20.19543844,20.08594528,19.91405368,19.85251772,19.58969206
Channel Islands,CHI,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.95980496,18.69936501,18.51729038,18.43238044,18.23571629,18.02803436,17.86926414,17.66862719,17.47545706,17.33730463,17.12572794,16.90437855,16.76927671,16.61313827,16.46180983,16.30055884,16.14339397,15.8870339,15.42348217,15.11609351,14.96035619,14.62599583,14.45757308,14.35862493,14.1842757,14.02352635,13.89361838,13.7225228,13.55597988,13.19103387,13.16113161,13.1270534,12.95557034,12.78866081,12.64641922
Chile,CHL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.76073695,26.6492388,27.28879351,26.22304964,26.13813435,26.75753378,27.09635642,25.43363846,23.25835863,23.15794127,23.70148491,23.50853579,23.11604037,23.04366439,23.05386419,23.00039995,22.97723991,23.08782607,22.77661379,22.70207379,23.02325864,23.60026786,23.87732452,23.44173237,23.56870975,22.72526836,22.37566747,22.0445357,21.86342748,21.93288044,23.00316805,22.84024298,22.10608755,21.67369856,21.50008751
China,CHN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.43160451,21.70002538,22.40000759,22.69957872,23.0000762,23.49963773,23.69985488,23.50042731,23.00053323,24.64701989,22.29995349,21.40010706,21.60003179,22.49946334,23.8000197,25.19939272,26.79996508,27.19981763,27.80012373,28.69982284,29.50013277,30.29959184,30.09990119,29.90045724,29.29981753,29.64444928,29.97060605,30.36378479,30.75873869,31.13228662,31.53424497,30.93129389,31.42672176,31.63244375,31.79232351
Cote d'Ivoire,CIV,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.04531916,13.81687608,13.58725792,13.40696685,13.50169773,13.62796103,13.84567074,13.81385535,13.70961949,13.50190408,13.1933246,12.89568797,12.49784589,12.49832837,12.38352209,12.33694479,12.187512,12.20070722,12.15626731,12.16659589,11.46763492,11.51260631,11.72204726,10.10667212,8.562570516,7.340082832,8.321846285,9.267234049,10.44556878,11.37481423,12.3964335,13.57125957,13.79223819,13.99625534,14.331531
