Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Cameroon,CMR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.49562045,20.57194753,20.7074144,20.80923899,21.06095066,21.32119779,21.597489,21.93360305,22.32379921,22.75815621,23.27059142,24.22210498,25.3790743,26.69687464,28.06147118,28.52916352,29.00375149,30.25016377,31.52410094,32.76686299,34.17361987,35.52823934,36.91446625,38.30919092,39.08558567,39.92531644,40.75787864,41.57416542,42.38342208,41.44128348,41.63600322,42.07473638,42.52566876,43.03904654,43.53141474
"Congo, Dem. Rep.",COD,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.35016607,30.3699521,28.52694997,27.1996721,26.80869679,27.13190118,26.11177708,25.82531598,24.84122135,24.64988269,23.95286042,24.38824699,24.94175633,25.50052064,26.09225078,26.58082463,27.09180381,27.41313545,27.50015323,27.9593764,28.46108008,28.90277823,29.68014781,30.58016134,31.32315347,31.31157416,31.39041549,31.8331477,32.32544856,30.91390701,30.73749273,31.58612753,32.49820234,33.09496456,33.45354743
"Congo, Rep.",COG,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0076183,31.37832024,31.85944998,31.7372156,32.02156271,32.46287296,32.70992676,33.21831005,33.31947871,33.61368433,34.21852453,34.74993573,35.2738306,35.68607656,36.61960064,37.40791256,38.11699235,38.33515055,39.15697281,39.46621355,40.00302458,40.60991837,41.03901575,41.7020665,42.2744255,42.87603736,42.87730738,42.98917058,43.51459057,42.50444777,42.53445444,42.7869212,43.26541436,43.71754836,44.16750537
Colombia,COL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.01663468,55.61554423,55.57644465,55.6554455,55.81340292,57.27718814,59.12026806,60.08176162,61.6140428,60.45330611,60.54498431,60.30305963,60.30626096,60.18074668,59.91429881,60.5700293,61.76403016,62.16607425,61.84008319,62.18182626,61.96760992,62.42969681,64.06166703,64.43649877,64.77118548,65.24777387,64.42223925,63.86696697,64.39619784,64.3699637,64.87826413,65.02802172,65.61090082,65.72418237,65.84274086
Comoros,COM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.58218286,28.17382613,28.36442673,27.84433513,28.06621299,27.90717828,28.21546216,28.28600011,28.41738343,29.29063805,29.46148544,29.65235174,29.85926176,30.08126814,31.16241043,32.30335207,33.4614071,34.88265575,36.13364246,37.48468505,38.91527361,40.235708,41.65166593,42.96234557,43.91543415,45.30005466,46.94921733,48.59794792,49.98024269,49.23267288,50.0919049,50.34873143,50.63301847,51.15912175,51.64764593
Cabo Verde,CPV,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.20602855,58.60448526,58.83280757,59.10524124,59.37364831,59.63939313,59.96308194,60.17502387,60.15490336,60.31499125,60.75895727,61.08426005,61.40353322,61.59048777,61.84164262,62.03437095,62.2015974,62.35430945,62.60745073,62.88321548,63.06191917,63.27147957,63.47691883,63.70975827,63.98908426,64.2908862,64.57037682,66.28122754,67.59921436,67.32904317,67.24630831,67.19842945,67.38419576,67.54992515,67.68900568
Costa Rica,CRI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.11823932,53.61059725,55.34863869,56.22785946,58.19283633,58.78314737,59.17985499,60.1965449,60.5157379,60.84997193,61.31989652,61.85858318,62.8653844,63.41996737,63.49143802,64.62845133,64.94880568,66.44715121,66.94668489,66.70627062,67.20701592,68.85547903,70.95537326,68.25642103,65.74645051,66.31311215,66.76249768,65.2996449,66.59965047,65.37918222,67.21390189,67.62460534,66.38272885,69.61924676,70.03211748
Caribbean small states,CSS,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.90616802,59.77328113,60.84892113,60.8048591,61.57892366,62.01385973,62.62871725,63.30350178,63.80142309,64.32589984,64.08177265,65.00216787,65.63139408,65.25955324,65.27073805,65.48605029,65.69792715,65.76712443,66.50533974,67.19410365,68.00970932,68.25259316,68.45311065,68.77381302,69.15530439,69.51922989,69.92764265,69.94582254,70.75212238,70.67499335,70.48512929,70.79870161,70.74034309,70.79909875,70.87692804
Cuba,CUB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.22976093,53.13498408,53.91043911,55.99628754,56.36628494,56.36625458,56.3662464,57.01197339,57.56250317,57.56251933,58.13675595,58.13675451,58.13676555,59.44635893,60.63736953,61.8453635,63.22697938,63.34221289,63.70171218,64.31683368,63.17038904,61.5519586,64.18030604,64.21315389,64.59620048,64.88443469,65.1360074,65.4555325,65.94741654,66.3211078,66.44350645,66.79367454,66.78346047,67.19603893,67.56308168
Curacao,CUW,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.54807947,64.67844218,66.24096997,67.77845557,68.58642551,69.17646639,69.87375879,70.41842685,70.9920633,70.82580465,71.46690938,71.56397488,71.93826918,71.18316033,71.21440428,73.09422712,73.09548915,72.7230256,74.2486417,75.80203784,75.27386151,76.91691951,79.33199053,79.0522046,79.77963356,79.30621989,80.42501049,81.17330988,79.15449897,77.75721944,79.23125423,80.46996537,81.40932731,81.45780736,81.57651464
Czechia,CZE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.48017248,45.49495252,46.43819325,48.30262512,49.20474407,49.76809173,50.6565441,51.45953447,52.40617279,52.99423613,53.54801131,54.156248,54.6554758,54.98351922,55.22897461,55.53825349,55.86967939,56.30018377,58.31174697,58.91665191,58.55826235,58.8258014,59.45817946,59.21196067,59.04902008,59.02718291,59.13926152,59.70024577,60.08628225,60.14446748,60.63214368,60.42864165,60.58716257,61.85166919,62.39667395
Germany,DEU,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.92375987,58.42028813,59.15456497,60.2510353,60.82549129,61.79315695,62.38419331,62.82990908,63.30104084,63.83139755,64.60245826,65.14607911,66.19762563,66.39163312,67.83459038,67.63535067,67.3476214,69.04498811,69.53181206,69.62451288,70.6143963,70.2286689,70.81520948,70.47672572,70.97598535,71.35568582,71.31422172,71.38519254,71.6630846,71.65595123,71.4070007,71.95344383,72.39261557,72.61642375,72.95478864
Djibouti,DJI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.59796964,92.7157466,92.96010803,93.0711117,93.20219529,93.34719554,93.45907877,93.54549918,93.56911999,93.63443495,93.67435331,93.68648237,93.69062787,93.67823844,93.66756677,93.6169726,93.53509098,93.43543274,93.5089656,93.52817939,93.49950365,93.5116391,93.48672589,93.38969684,93.27235609,93.15646923,93.04104047,92.91609593,92.81775509,92.80816997,92.62755074,92.57167983,92.42856394,92.27694078,92.16627102
Dominica,DMA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.77756659,68.12893561,68.73639915,68.44068968,68.52824363,69.72839286,70.02501243,69.84162505,69.75340055,70.99377553,71.06038591,73.30075247,73.55858983,73.03584453,72.9252699,73.58068179,73.52940655,74.03897564,76.66979238,77.59038997,77.57064719,77.59410938,77.76515676,78.14967057,78.08397086,78.61758586,78.95118266,78.89858274,79.23107322,79.0113854,78.60015578,78.80865245,78.72217173,79.33080347,79.57481818
Dominican Republic,DOM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.8820163,54.33818351,54.75293559,55.16636272,55.62188099,56.03343644,56.41807995,58.56022703,59.08505272,59.72391542,61.86615815,63.2314076,63.45340292,62.54135872,63.66222855,63.91735927,64.52215603,65.69166715,68.60767137,68.89188032,69.55384623,69.70101951,71.60491187,70.80171431,71.15272498,71.25966793,70.21845728,70.312653,71.65391467,71.56932311,71.73973506,72.77094475,73.43653381,73.74994232,74.0204119
Algeria,DZA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.22330767,54.26971983,54.20466894,54.08378807,53.97254841,53.89426716,53.74420472,53.84106164,53.72925939,53.31263684,53.28596527,53.47256594,53.59713057,51.87498615,52.74714801,53.73890012,54.76550153,55.73691824,56.86631628,57.61662728,58.37065498,59.05348724,59.69285276,59.58482145,60.00789825,60.11856857,58.85618914,58.75502745,58.777383,58.27619506,58.21985285,58.05374005,58.19134157,58.21337586,58.25434089
East Asia & Pacific (excluding high income),EAP,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.88883906,22.59635993,23.80696563,25.26379656,26.80331383,27.80710823,28.32632766,28.72973799,28.95274064,27.83902179,29.71337055,30.40671255,30.9345804,32.27092121,32.83245875,33.75317207,34.07756121,34.75845002,35.58151319,36.08634311,36.9745146,37.35259167,39.24759648,40.92925964,42.42190534,43.1177449,43.58745748,44.17243299,44.84257504,45.36717103,45.70819664,45.34318858,46.20141773,46.61950868,47.00767863
Early-demographic dividend,EAR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.95524659,31.15552664,31.60288214,31.91944063,32.31859735,32.6463471,32.93364213,33.18067495,33.28820101,33.40565552,33.82036649,34.18892829,34.59508963,35.27019858,35.57793103,36.1298786,36.49976284,36.81540705,37.30762079,37.62788361,38.24124333,38.91007747,39.43386601,39.95801939,40.71080219,41.4657339,42.18175184,43.00069679,43.63723784,42.07838815,42.21039913,42.24053902,42.48688286,43.03558848,43.35705435
East Asia & Pacific,EAS,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.90279637,26.5972898,27.77581445,29.13963322,30.57716879,31.53810215,32.06319551,32.47393337,32.69816933,31.7176261,33.47292187,34.15433711,34.61894395,35.89088362,36.45368903,37.29769466,37.61634986,38.2629998,39.0228471,39.50458906,40.33209591,40.69945042,42.44689335,43.99482802,45.3830004,46.06928309,46.52834336,47.08859989,47.75869239,48.26871639,48.55474032,48.2858144,49.07367249,49.51374728,49.88044562
Europe & Central Asia (excluding high income),ECA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.49263147,41.77176359,42.86049031,42.63204444,42.84024702,43.33624275,43.91518251,44.16542747,44.57307068,45.3177474,45.59368007,46.41012605,47.02582956,48.05607234,48.8099279,49.38403441,49.79249899,50.01486107,51.04782281,50.82779803,50.75502653,51.26827905,51.7615351,52.09047135,53.12995543,53.79350536,54.18824767,54.71265026,55.45251567,55.25448059,55.24945629,54.67428697,55.48251101,55.8325604,56.13940016
Europe & Central Asia,ECS,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.66431048,52.10671828,52.92998864,53.71047101,54.58798763,55.55066304,57.0352186,57.53132294,57.55974149,58.18434931,58.8512104,59.59840595,60.2421608,61.17257649,61.68357863,62.12012998,62.55128288,63.2209793,64.46757467,64.69115447,64.98158829,65.23050788,65.67602078,65.98330902,66.46249637,66.81845488,67.08602597,67.35713311,67.63879137,67.78846191,67.88041764,68.55305146,69.10956727,69.37317345,69.67551644
Ecuador,ECU,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0941468,52.44697684,50.40581395,52.8529985,55.39503874,54.66156245,53.52672183,53.42773809,51.73048071,49.30802957,49.81932035,50.46339672,50.98720642,50.98554944,51.4430831,51.75561229,52.87375309,53.27944389,52.65652348,53.6098234,54.11714472,54.6902189,54.48691925,55.02062566,54.41128308,54.65026274,53.96237602,52.86888814,53.20331136,52.32393458,50.98421461,51.12826879,52.53548963,50.76697988,50.92829646
"Egypt, Arab Rep.",EGY,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.38191633,38.78144703,41.56589203,41.87334994,42.63668244,43.63251357,44.83110878,46.45845322,47.24395492,47.60898119,48.714321,50.42880981,48.91893759,46.76247058,46.11868851,45.24458815,44.67816097,45.01672626,45.89526764,45.90923332,46.7731615,47.66952192,47.51219242,47.62058297,48.70606991,48.92353265,48.38101363,51.45943438,50.23641177,51.12442789,52.35574413,52.4233639,52.51259191,52.81055462,53.1180498
Euro area,EMU,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.44801702,60.19734447,61.06196577,61.89011377,62.39597879,63.15686539,63.53893521,63.71031086,64.34801703,64.85253613,65.24638789,65.7710357,66.48118991,67.0497959,67.61147173,67.82783625,68.14993879,69.38575824,70.48289861,71.04275229,71.79417226,72.06280353,72.64157239,72.95036161,73.10937051,73.38077622,73.41818486,73.57293756,73.65469398,73.73442719,73.74635974,74.0038423,74.38237335,74.56116192,74.89707381
Eritrea,ERI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.76551368,27.30971807,29.15515861,31.1811887,30.96374883,31.77161414,32.9700506,32.81371667,32.80884017,32.60866087,33.37642286,33.67023584,32.52310814,32.15646549,31.39054376,30.96408158,30.99507824,29.47248758,30.03569898,29.62391584,30.84029261,31.12524645,29.35095758,32.03326531,29.7974304,30.90150746,29.27291928,31.0590099,31.537272,30.43759884,30.0942257,30.62620033,31.03924142,31.34274919,31.78228987
Spain,ESP,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.34085287,58.57508381,59.22620911,60.25039412,60.80878019,62.17336571,62.04330538,61.79139354,62.11448931,62.48389843,61.98556202,62.95707662,63.58097354,64.30881438,65.13018414,65.85140092,66.5261874,68.4673754,71.46939861,72.70669527,74.72537357,75.11875286,75.54747291,76.54189601,75.70609068,76.12813,75.65170577,75.66013913,75.42229254,75.28675237,75.25282466,75.52473614,76.47542074,76.43507492,76.7741667
Estonia,EST,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.67393849,45.7847851,50.62821957,53.24812267,55.45873035,56.52850718,56.8712041,57.74817428,59.78505026,58.64545659,59.90199158,63.60271532,63.06489693,60.98391491,60.73259198,61.39496502,60.0956177,60.83110315,64.50368286,65.46546811,63.15325866,64.40328148,65.46442743,65.99352054,64.70200521,65.88402383,66.20056127,66.41066763,67.28418786,67.20311064,68.29524695,68.78536822,70.03355838,70.47874524,71.04577268
Ethiopia,ETH,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.19350415,15.35776222,16.05574622,16.24918263,16.4804912,17.2329775,17.21660851,16.78361236,17.11462552,16.77006154,16.55563038,15.79577454,14.62423867,14.85350651,14.51727033,15.15840336,15.89395618,16.563009,17.11622615,18.22587217,19.18617555,19.67358536,20.5578351,22.29943564,24.16628923,25.94008782,27.88786461,29.48721819,31.29938933,29.74617909,30.22669563,30.70880483,31.46400064,32.57557976,33.4085851
European Union,EUU,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.05203384,56.75485756,57.56894394,58.34629739,58.97381683,59.73108512,60.17551242,60.43992454,61.19822544,61.85880237,62.40898139,63.15360531,63.83881452,64.48970129,65.03455398,65.37112707,65.65035367,66.59821122,67.8257868,68.39186481,69.03605387,69.30704272,69.85630939,70.12450848,70.40927368,70.6636139,70.68989911,70.88078942,71.04321797,71.13329454,71.34571006,71.64481521,72.07565113,72.48903271,72.85928886
Fragile and conflict affected situations,FCS,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.95307699,32.7045781,32.74000074,32.6102329,32.58370608,33.00838429,33.29043983,33.33980197,33.45453754,33.52477408,33.73814838,33.81785469,33.98557627,34.4094582,34.78287034,35.17424793,35.54268728,35.93031928,36.31715862,36.88557283,37.37753667,37.6962236,38.09325977,38.76292287,39.49386534,40.04277705,40.4702228,40.97471136,41.49129328,40.10293255,40.10121821,39.62520766,39.89943043,40.31621911,40.70219762
Finland,FIN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.33937403,63.49130262,64.37957551,64.91658814,64.64504099,65.02041689,64.80266411,64.63004096,65.88950324,65.83959741,67.08425412,67.32581776,68.02582679,68.92125935,69.19097995,69.48715845,69.23894829,70.47043063,72.02599976,71.38777566,72.46669656,73.23864477,73.59403609,72.910908,74.5357148,73.81033239,74.41170063,74.59129214,74.64968173,75.16118609,74.1751965,75.20161071,75.01613501,75.45725364,75.66655462
Fiji,FJI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.65182452,46.03077502,46.30229342,46.55268314,46.81710164,47.12784516,45.27470729,47.48156179,48.11838463,48.53981715,49.00479391,49.48896125,49.91618147,50.42205776,50.90182389,50.62317695,50.06371263,49.49190384,48.91381727,48.32579887,47.90488633,47.46007013,47.01458049,46.43815538,47.44550465,48.25789044,48.91422139,49.52751295,49.92384792,49.07529094,49.18784513,50.00445501,50.65277384,51.28284145,51.71078989
France,FRA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.17171438,66.63778513,67.17730479,68.06559811,68.2601896,68.75979685,68.8849652,69.36502263,69.56097516,69.68638186,69.97442821,70.56685797,71.70875825,71.94468645,72.35879501,72.20830773,73.04272386,73.97395719,74.36854501,74.80502501,74.88473645,75.28679939,75.61998288,76.62147912,76.87903089,76.83429006,76.98330826,77.27067756,77.09270234,77.68517327,77.97035266,78.13257049,78.24873674,78.0650151,78.32666126
Faroe Islands,FRO,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.89397218,46.67069127,46.93750766,47.55710571,48.4889633,49.22120249,50.0001821,50.56289926,49.77103182,49.61320562,49.77255681,49.68326046,49.77668212,49.808428,50.01567424,49.73101025,50.24025375,50.04207209,50.05741657,50.89082998,51.6761449,52.27160574,52.87423963,53.29165484,53.5988636,53.73249827,53.71013867,53.69000137,53.7329018,52.97899498,52.95075997,52.69555883,52.40571468,52.16172278,52.28243163
United Kingdom,GBR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.81364517,67.84230365,68.25739525,69.82275487,70.20852681,70.3287284,70.99149884,71.33459827,72.36619716,73.02589742,73.70314718,74.43553928,75.15197906,76.15750906,76.45510397,76.61523881,76.47270843,77.17351999,79.31243737,79.5975909,79.63292663,79.77337556,80.08738981,79.79715015,80.21280062,80.39999668,80.63210777,80.84838992,80.69000248,81.83085925,82.18090819,82.54528631,83.20622192,83.00279629,83.23463435
Georgia,GEO,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.10439869,39.79690571,39.5720211,39.6874075,39.9898508,40.64968034,41.26544896,41.76954154,39.0134523,38.69488632,38.63500953,38.73636342,37.55949171,37.96320933,37.1497284,36.5695464,37.19810957,37.78598102,38.22967454,39.09153383,38.27363826,39.82582901,39.59604599,40.5939075,42.64777162,42.06503755,41.51548756,44.54244521,45.43259161,45.52916364,46.39691521,48.09983465,48.26335266,48.88069638,49.47682533
Ghana,GHA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.24955926,19.64173063,19.86706803,20.22978262,20.66017078,21.02302917,21.57342841,21.97734034,22.38986504,22.81093766,23.19272147,23.59002228,23.97447507,24.36259582,24.85658115,25.28831267,27.80018383,30.37070663,33.08932714,35.99615426,36.77661639,37.49474161,38.24179481,38.69405956,39.22271789,39.84790765,40.47790097,43.33044437,46.26260069,47.3757103,49.65079874,45.97174845,46.35739769,46.9338793,47.17081857
Gibraltar,GIB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.92782914,22.15565389,22.30012124,22.29669566,22.35554826,22.50816074,22.78592437,23.0505744,23.19874259,23.37671324,23.72947621,24.10203232,25.1469555,25.66953351,26.37191892,26.86515542,28.01710611,28.80714823,29.19074202,30.10145591,31.30784866,32.30918846,33.33737652,34.19532521,34.72605918,35.75708448,36.59266073,37.24023532,37.55974459,36.209913,36.16737156,36.63057975,37.01716938,37.72811507,38.49012313
"Gambia, The",GMB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.31873044,51.44074306,51.51123833,51.19163636,50.99106287,51.21374637,51.43355458,51.67649764,51.90059593,52.25314749,52.60367507,52.22048506,52.55561077,52.95689451,52.61191746,52.7173711,52.98530415,53.23591394,53.71776871,54.13953929,53.34387139,53.5536628,53.54307022,52.98465473,52.95610215,52.67454091,53.03091453,53.64926456,54.11096801,52.62444635,52.00829963,52.33249482,52.33669176,53.00045859,53.6436689
Guinea-Bissau,GNB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.44416053,24.3743673,24.18903343,24.22193177,24.40756483,25.04323034,25.82280585,24.65918353,25.53024904,25.65911852,26.00665991,26.02097006,25.92334034,25.94446856,26.29328397,26.45228681,26.53410276,26.6182876,26.80663208,27.06157332,27.54523892,27.1807194,27.37508667,27.44070907,27.5812668,27.95536675,28.12644913,28.28489425,26.43890554,25.62236781,26.34330933,27.7274781,28.1377661,28.61520459,29.21446143
Equatorial Guinea,GNQ,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.02727842,27.27109311,27.4388162,27.8377277,28.06794968,28.3676056,29.92525028,30.35774021,30.9096333,31.56306657,32.7297034,33.10392581,33.25198314,34.12189552,34.4631068,34.4381186,34.76894387,35.05251442,34.69324501,33.57256977,33.39664706,33.45727683,33.3781006,33.51245302,33.44154686,33.25543614,32.90475413,33.98122185,33.89980057,33.72206323,34.15962294,34.34961189,34.44581585,34.75405385,34.74790748
Greece,GRC,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.33284861,54.90788029,55.55172394,56.27792361,57.13880956,56.8663028,57.63785501,58.85477815,59.34465027,60.05294009,61.22129486,62.13834865,62.66873327,65.65136722,65.79697891,66.45890418,66.43225607,66.97357224,67.59113098,68.37657484,70.40771348,70.97188031,71.1755478,71.81388026,72.44967751,72.70802893,72.80891075,72.74338343,73.53043177,74.69342503,73.36144298,73.28519705,72.57139453,72.65667678,73.00702376
Grenada,GRD,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.76781534,41.96200662,42.17362641,42.39460438,42.61914985,42.79593359,43.00422722,43.23547325,42.50739441,41.74845852,42.04634273,42.32322409,42.65210911,42.94821444,43.12342922,43.28073194,43.59787309,43.93807723,44.17702324,44.49146339,42.69054556,48.37761014,48.6840149,49.00791409,49.22965845,49.60961084,49.21767159,47.98361003,49.86053566,49.05296682,48.75846813,50.84579573,47.67717122,48.01956536,48.23452516
Guam,GUM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4554308,72.69609197,72.93143688,73.07314313,73.29617882,73.52206741,73.72301917,73.96732518,74.20678379,74.37189851,74.65133693,74.92388861,75.15765485,75.27240586,75.44811285,75.78976796,76.0006399,76.18289213,76.47586444,76.65924145,76.90666992,77.11210063,77.33594573,77.52973442,77.74845093,77.97853534,78.18850099,78.40976103,78.56214322,78.95683184,78.69599741,78.73922713,78.86519159,79.03688133,79.18329668
